benchmark,budget,method,stage,cases,mean_ms,case_std_ms,repeat_std_ms,repeats_per_case_min,repeats_per_case_max
darcy,0.375,ca,fine_ms,9,1.9945315188831754,0.00780149654309044,0.01224043402560927,5,5
darcy,0.375,ca,decode_ms,9,0.027769638432396784,0.002875256998043064,0.006636914484624401,5,5
darcy,0.375,ca,sampled_export_ms,9,0.050705009036593966,0.005017742349833447,0.011741171762684322,5,5
darcy,0.375,ca,reconstruction_original_ms,9,24.93908918566174,2.224724302978523,5.131138818138151,5,5
darcy,0.375,ca,full_export_original_ms,9,0.0,0.0,0.0,5,5
darcy,0.375,ca,reconstruction_fast_ms,9,0.597472157743242,0.01356630942952605,0.012485063682624876,5,5
darcy,0.375,ca,full_export_fast_ms,9,0.06039026710722181,0.006083418255390755,0.006309994559122619,5,5
darcy,0.5,uniform,coarse_ms,9,0.0,0.0,0.0,5,5
darcy,0.5,uniform,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
darcy,0.5,uniform,fine_ms,9,2.1999488274256387,0.0018124815647920383,0.0032776323580339917,5,5
darcy,0.5,uniform,decode_ms,9,0.027139650450812444,0.0008682006055616812,0.000785704065011025,5,5
darcy,0.5,uniform,sampled_export_ms,9,0.03101660145653619,0.0009042069074051433,0.0014551238021060264,5,5
darcy,0.5,uniform,reconstruction_original_ms,9,0.07726351420084636,0.0009337301724864094,0.001025757930174861,5,5
darcy,0.5,uniform,full_export_original_ms,9,0.03161413802040948,0.0012024564122174448,0.002223604389540421,5,5
darcy,0.5,uniform,reconstruction_fast_ms,9,0.04250026411480374,0.0005799237845235104,0.0014939436994115371,5,5
darcy,0.5,uniform,full_export_fast_ms,9,0.02932482295566135,0.0007489657413838276,0.0018188095054312169,5,5
darcy,0.5,pi,coarse_ms,9,0.0,0.0,0.0,5,5
darcy,0.5,pi,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
darcy,0.5,pi,fine_ms,9,2.2799409098095365,0.0014718614164329724,0.0023090345784554113,5,5
darcy,0.5,pi,decode_ms,9,0.027416977617475722,0.001831280230989974,0.0034634951708839216,5,5
darcy,0.5,pi,sampled_export_ms,9,0.026334656609429255,0.00043547253797389574,0.0006545207719989676,5,5
darcy,0.5,pi,reconstruction_original_ms,9,0.07555252975887722,0.0020612016222073012,0.0010745658538662852,5,5
darcy,0.5,pi,full_export_original_ms,9,0.028904941346910264,0.0009027406987546733,0.0010371039885408893,5,5
darcy,0.5,pi,reconstruction_fast_ms,9,0.041898091634114586,0.000632381826400854,0.0013257486526669813,5,5
darcy,0.5,pi,full_export_fast_ms,9,0.029647019174363878,0.004342667764912281,0.0076098465581060735,5,5
darcy,0.5,cpg,coarse_ms,9,1.1649621857537165,0.0011457499461243038,0.0014105044289477175,5,5
darcy,0.5,cpg,density_sampling_compensation_ms,9,0.35350736644532943,0.01482214623566259,0.001587385785815246,5,5
darcy,0.5,cpg,fine_ms,9,2.2830165094799466,0.0009518690757715497,0.0024007292199947445,5,5
darcy,0.5,cpg,decode_ms,9,0.025561948617299397,0.0005559361436515669,0.0008168391217817688,5,5
darcy,0.5,cpg,sampled_export_ms,9,0.04507833056979709,0.0013684800262674887,0.0021242199223509054,5,5
darcy,0.5,cpg,reconstruction_original_ms,9,33.33418667316437,0.5079326053426105,0.27448546458024176,5,5
darcy,0.5,cpg,full_export_original_ms,9,0.0,0.0,0.0,5,5
darcy,0.5,cpg,reconstruction_fast_ms,9,0.6107444564501444,0.013660363340206125,0.009697211864310606,5,5
darcy,0.5,cpg,full_export_fast_ms,9,0.06403128306070964,0.006706032551469875,0.005236358471667932,5,5
darcy,0.5,ca,coarse_ms,9,0.47623183992173934,0.0016654258955925729,0.0013921711061936088,5,5
darcy,0.5,ca,density_sampling_compensation_ms,9,0.2661443418926663,0.015425858311224758,0.0011947021410785947,5,5
darcy,0.5,ca,fine_ms,9,2.306731210814582,0.002348786575266226,0.0028393016881522936,5,5
darcy,0.5,ca,decode_ms,9,0.02627886003918118,0.00047321517395098743,0.0005294504172491781,5,5
darcy,0.5,ca,sampled_export_ms,9,0.04985878864924113,0.0013065274488569692,0.001133633851626219,5,5
darcy,0.5,ca,reconstruction_original_ms,9,33.53924502929052,0.546301101375476,0.5247483297125873,5,5
darcy,0.5,ca,full_export_original_ms,9,0.0,0.0,0.0,5,5
darcy,0.5,ca,reconstruction_fast_ms,9,0.6092222200499641,0.012968556681592752,0.010042655369924915,5,5
darcy,0.5,ca,full_export_fast_ms,9,0.06482733620537652,0.00588264286321745,0.0049518333381666085,5,5
darcy,0.75,uniform,coarse_ms,9,0.0,0.0,0.0,5,5
darcy,0.75,uniform,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
darcy,0.75,uniform,fine_ms,9,2.8894702593485513,0.002799655866074767,0.005003192065983111,5,5
darcy,0.75,uniform,decode_ms,9,0.028414030869801838,0.0018665808582376384,0.004429438222871235,5,5
darcy,0.75,uniform,sampled_export_ms,9,0.0329400102297465,0.001127840481928391,0.002423203010998064,5,5
darcy,0.75,uniform,reconstruction_original_ms,9,0.07614211903678046,0.00247630584495055,0.0013740512739018717,5,5
darcy,0.75,uniform,full_export_original_ms,9,0.031384163432651095,0.0013895664612041838,0.0022590667390281417,5,5
darcy,0.75,uniform,reconstruction_fast_ms,9,0.043174955579969615,0.0008439649167865041,0.002301254138976888,5,5
darcy,0.75,uniform,full_export_fast_ms,9,0.0297634138001336,0.0013146801109436897,0.0018024366257924243,5,5
darcy,0.75,pi,coarse_ms,9,0.0,0.0,0.0,5,5
darcy,0.75,pi,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
darcy,0.75,pi,fine_ms,9,3.0129816797044544,0.0024066310412866093,0.0035060043849347968,5,5
darcy,0.75,pi,decode_ms,9,0.02713302771250407,0.001009179972972348,0.0017435669297823234,5,5
darcy,0.75,pi,sampled_export_ms,9,0.027681721581353083,0.0006295658799335321,0.0007519838839905007,5,5
darcy,0.75,pi,reconstruction_original_ms,9,0.0747803184721205,0.002185737983826631,0.001356080718199338,5,5
darcy,0.75,pi,full_export_original_ms,9,0.02873573038313124,0.0005151077198777344,0.0010579556269970463,5,5
darcy,0.75,pi,reconstruction_fast_ms,9,0.042609704865349665,0.0007076088437199333,0.0019351827154480729,5,5
darcy,0.75,pi,full_export_fast_ms,9,0.02874169084760878,0.0011050604537008993,0.0016575438603258546,5,5
darcy,0.75,cpg,coarse_ms,9,1.165603432390425,0.0020427817826967286,0.004261009414894957,5,5
darcy,0.75,cpg,density_sampling_compensation_ms,9,0.36882443560494316,0.01185193001415106,0.0020476953865072272,5,5
darcy,0.75,cpg,fine_ms,9,3.0093843738238015,0.0016115292373250652,0.0038319113381898007,5,5
darcy,0.75,cpg,decode_ms,9,0.026087131765153673,0.0008486828706781937,0.0014285841494443134,5,5
darcy,0.75,cpg,sampled_export_ms,9,0.047331551710764565,0.0011836763914749627,0.0023534326988863597,5,5
darcy,0.75,cpg,reconstruction_original_ms,9,54.970081481668686,0.7504338002537455,0.6559731561470102,5,5
darcy,0.75,cpg,full_export_original_ms,9,0.0,0.0,0.0,5,5
darcy,0.75,cpg,reconstruction_fast_ms,9,0.6224004758728875,0.007895433778691313,0.008953934118091691,5,5
darcy,0.75,cpg,full_export_fast_ms,9,0.06943278842502171,0.0028535254968007737,0.004722070771749066,5,5
darcy,0.75,ca,coarse_ms,9,0.4776512583096822,0.0011904158008253143,0.003690895688576688,5,5
darcy,0.75,ca,density_sampling_compensation_ms,9,0.2787727448675368,0.000702460470339654,0.0011671992360890921,5,5
darcy,0.75,ca,fine_ms,9,3.026415076520708,0.002586910549320516,0.004449246593518421,5,5
darcy,0.75,ca,decode_ms,9,0.02717061175240411,0.0008900183803970109,0.0013972603338898147,5,5
darcy,0.75,ca,sampled_export_ms,9,0.05320128467347887,0.0013029269315325,0.0017613030004404292,5,5
darcy,0.75,ca,reconstruction_original_ms,9,54.936616288291084,0.7298322427486589,0.3900604085903426,5,5
darcy,0.75,ca,full_export_original_ms,9,0.0,0.0,0.0,5,5
darcy,0.75,ca,reconstruction_fast_ms,9,0.6248093313641019,0.009834347230540615,0.012099565875649693,5,5
darcy,0.75,ca,full_export_fast_ms,9,0.07022867600123088,0.0038054345670980594,0.007176159065008623,5,5
darcy,1.0,full,coarse_ms,3,0.0,0.0,0.0,5,5
darcy,1.0,full,density_sampling_compensation_ms,3,0.0,0.0,0.0,5,5
darcy,1.0,full,fine_ms,3,3.502485156059265,0.0050094173537194924,0.007936003098103259,5,5
darcy,1.0,full,decode_ms,3,0.025241573651631672,0.0010947987006101653,0.0030754913150158538,5,5
darcy,1.0,full,sampled_export_ms,3,0.028175612290700276,0.0013941924366185105,0.003688800185805961,5,5
darcy,1.0,full,reconstruction_original_ms,3,0.0071997443834940595,0.0005712303991124891,0.0012711441648409541,5,5
darcy,1.0,full,full_export_original_ms,3,0.024045010407765705,0.0002006646675570671,0.0006093296597629665,5,5
darcy,1.0,full,reconstruction_fast_ms,3,0.006641944249471028,6.209214515686849e-05,0.00013669328258711686,5,5
darcy,1.0,full,full_export_fast_ms,3,0.024196008841196697,0.00024794356105417874,0.0005481504437769294,5,5
plasticity2d,0.375,uniform,coarse_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.375,uniform,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.375,uniform,fine_ms,9,1.255229777759976,0.0021405299063191304,0.0023625167245893528,5,5
plasticity2d,0.375,uniform,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.375,uniform,sampled_export_ms,9,0.05105965667300754,0.0026970699499691687,0.0030710446086378135,5,5
plasticity2d,0.375,uniform,reconstruction_original_ms,9,0.07922947406768799,0.002019789051033765,0.0011114122642614645,5,5
plasticity2d,0.375,uniform,full_export_original_ms,9,0.12943794329961142,0.01096639338455017,0.01267249505627621,5,5
plasticity2d,0.375,uniform,reconstruction_fast_ms,9,0.06888823376761542,0.0011577203626452442,0.0020831828678455136,5,5
plasticity2d,0.375,uniform,full_export_fast_ms,9,0.11214663585027058,0.003516232267181753,0.007380940062835978,5,5
plasticity2d,0.375,pi,coarse_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.375,pi,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.375,pi,fine_ms,9,1.282694935798645,0.002282512695849075,0.0027082772219636695,5,5
plasticity2d,0.375,pi,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.375,pi,sampled_export_ms,9,0.045370393329196505,0.001736311269112315,0.0015535912674878307,5,5
plasticity2d,0.375,pi,reconstruction_original_ms,9,0.07837265729904175,0.0005232854166127677,0.0013527736869278786,5,5
plasticity2d,0.375,pi,full_export_original_ms,9,0.12052555878957112,0.004391480598703264,0.008060237142883182,5,5
plasticity2d,0.375,pi,reconstruction_fast_ms,9,0.06729794873131646,0.00046084081197878034,0.001159793219255886,5,5
plasticity2d,0.375,pi,full_export_fast_ms,9,0.12218505144119263,0.03095858379463585,0.07137211364973435,5,5
plasticity2d,0.375,cpg,coarse_ms,9,0.9672194719314575,0.0022402991459602997,0.0019532446981130563,5,5
plasticity2d,0.375,cpg,density_sampling_compensation_ms,9,0.3463503387239244,0.0029705293644065292,0.0014837696107656625,5,5
plasticity2d,0.375,cpg,fine_ms,9,1.2608013219303555,0.002786138822416915,0.0018167145860310636,5,5
plasticity2d,0.375,cpg,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.375,cpg,sampled_export_ms,9,0.05958179632822672,0.0007754927070243979,0.001307701536867794,5,5
plasticity2d,0.375,cpg,reconstruction_original_ms,9,12.158990734153324,0.19297248686933952,0.10466357505528923,5,5
plasticity2d,0.375,cpg,full_export_original_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.375,cpg,reconstruction_fast_ms,9,0.5499720573425293,0.13766441103894178,0.023204330119222547,5,5
plasticity2d,0.375,cpg,full_export_fast_ms,9,0.13890531327989367,0.015787903712598,0.005624824417241764,5,5
plasticity2d,0.375,ca,coarse_ms,9,0.1805843578444587,0.0007372237287223105,0.0016751938242189836,5,5
plasticity2d,0.375,ca,density_sampling_compensation_ms,9,0.22133224540286595,0.0028267771930380456,0.0016015192017217632,5,5
plasticity2d,0.375,ca,fine_ms,9,1.294395989841885,0.0019500106862773427,0.0036274692999465155,5,5
plasticity2d,0.375,ca,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.375,ca,sampled_export_ms,9,0.06868955161836413,0.0020162128441427317,0.0020939043453144486,5,5
plasticity2d,0.375,ca,reconstruction_original_ms,9,12.169280482663048,0.2006911067349904,0.4708705020067994,5,5
plasticity2d,0.375,ca,full_export_original_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.375,ca,reconstruction_fast_ms,9,0.6334036588668823,0.05151176459142218,0.026427452699252365,5,5
plasticity2d,0.375,ca,full_export_fast_ms,9,0.14136400487687853,0.012694584218022725,0.009314131328477089,5,5
plasticity2d,0.5,uniform,coarse_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.5,uniform,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.5,uniform,fine_ms,9,1.4067855146196153,0.002939044664228081,0.004456030316935528,5,5
plasticity2d,0.5,uniform,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.5,uniform,sampled_export_ms,9,0.05617009268866645,0.0015392229531429535,0.00213773215824175,5,5
plasticity2d,0.5,uniform,reconstruction_original_ms,9,0.07992155022091335,0.0017733964389727902,0.0022050746804401565,5,5
plasticity2d,0.5,uniform,full_export_original_ms,9,0.13193488121032715,0.010403155136096793,0.011205426348520562,5,5
plasticity2d,0.5,uniform,reconstruction_fast_ms,9,0.06947384940253364,0.000952148766941208,0.00247725723555663,5,5
plasticity2d,0.5,uniform,full_export_fast_ms,9,0.11829121245278253,0.015193224162318655,0.03471913651536993,5,5
plasticity2d,0.5,pi,coarse_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.5,pi,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.5,pi,fine_ms,9,1.442364023791419,0.0026218981043801713,0.003862065066207757,5,5
plasticity2d,0.5,pi,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.5,pi,sampled_export_ms,9,0.05058546861012777,0.0013353259295199103,0.0013804788577161482,5,5
plasticity2d,0.5,pi,reconstruction_original_ms,9,0.078621506690979,0.0026484290554727955,0.0023190888761359806,5,5
plasticity2d,0.5,pi,full_export_original_ms,9,0.12464970350265503,0.006937449201557535,0.008039859961155636,5,5
plasticity2d,0.5,pi,reconstruction_fast_ms,9,0.0682830810546875,0.0006770589829709653,0.002061914733453728,5,5
plasticity2d,0.5,pi,full_export_fast_ms,9,0.12117326259613037,0.017119274444641657,0.03391620380065677,5,5
plasticity2d,0.5,cpg,coarse_ms,9,0.9677749541070726,0.0025569847461930496,0.004793926826385595,5,5
plasticity2d,0.5,cpg,density_sampling_compensation_ms,9,0.34906384017732406,0.004485415346019546,0.003092200195236013,5,5
plasticity2d,0.5,cpg,fine_ms,9,1.4284319347805448,0.002926986272415416,0.0027993146630946575,5,5
plasticity2d,0.5,cpg,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.5,cpg,sampled_export_ms,9,0.06689015361997816,0.001271946740033507,0.0016749401217049569,5,5
plasticity2d,0.5,cpg,reconstruction_original_ms,9,16.396593881977928,0.5070728178026578,0.6812208704720968,5,5
plasticity2d,0.5,cpg,full_export_original_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.5,cpg,reconstruction_fast_ms,9,0.508386062251197,0.06137635544934225,0.02064144635467727,5,5
plasticity2d,0.5,cpg,full_export_fast_ms,9,0.15062010950512356,0.02213478208344254,0.03469718108047314,5,5
plasticity2d,0.5,ca,coarse_ms,9,0.18172860145568848,0.0013538145739533493,0.0032974423204160915,5,5
plasticity2d,0.5,ca,density_sampling_compensation_ms,9,0.22463517056571114,0.0032097215741056606,0.0030591865779836767,5,5
plasticity2d,0.5,ca,fine_ms,9,1.4605045318603516,0.0029873242967263323,0.005135842346569567,5,5
plasticity2d,0.5,ca,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.5,ca,sampled_export_ms,9,0.07588002416822645,0.0034174837622471233,0.003338804693342935,5,5
plasticity2d,0.5,ca,reconstruction_original_ms,9,16.36211292611228,0.1356219633855442,0.22174638300407337,5,5
plasticity2d,0.5,ca,full_export_original_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.5,ca,reconstruction_fast_ms,9,0.5264245801501803,0.05252144065776766,0.020701860932023794,5,5
plasticity2d,0.5,ca,full_export_fast_ms,9,0.15145258771048653,0.016344414978903415,0.007888755791906161,5,5
plasticity2d,0.75,uniform,coarse_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.75,uniform,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.75,uniform,fine_ms,9,1.6516165600882635,0.0027356526637879433,0.004132563107902052,5,5
plasticity2d,0.75,uniform,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.75,uniform,sampled_export_ms,9,0.06902217864990234,0.0033552404846936205,0.003947323647338207,5,5
plasticity2d,0.75,uniform,reconstruction_original_ms,9,0.0801348023944431,0.0030137691633879346,0.0030774412486497165,5,5
plasticity2d,0.75,uniform,full_export_original_ms,9,0.1340117719438341,0.008958706182031432,0.012804213752979752,5,5
plasticity2d,0.75,uniform,reconstruction_fast_ms,9,0.07082240449057685,0.0018496795910806399,0.0033220993454222865,5,5
plasticity2d,0.75,uniform,full_export_fast_ms,9,0.1196319858233134,0.01517781879425932,0.034921852520590796,5,5
plasticity2d,0.75,pi,coarse_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.75,pi,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.75,pi,fine_ms,9,1.7030573553509183,0.0024079681854479993,0.0038637652293565645,5,5
plasticity2d,0.75,pi,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.75,pi,sampled_export_ms,9,0.06190919213824802,0.0029960582885469956,0.0028651868331735922,5,5
plasticity2d,0.75,pi,reconstruction_original_ms,9,0.07808109124501546,0.002387407387539831,0.0019654390603776905,5,5
plasticity2d,0.75,pi,full_export_original_ms,9,0.1227981514400906,0.012544869344619949,0.02723942829355669,5,5
plasticity2d,0.75,pi,reconstruction_fast_ms,9,0.06899403201209174,0.0012385521781800974,0.001930996838737277,5,5
plasticity2d,0.75,pi,full_export_fast_ms,9,0.1130521297454834,0.006770760322958382,0.006370926463454659,5,5
plasticity2d,0.75,cpg,coarse_ms,9,0.9679853916168213,0.0022512808025496275,0.004088529664884477,5,5
plasticity2d,0.75,cpg,density_sampling_compensation_ms,9,0.355895029173957,0.006656604160251666,0.0037107249135251968,5,5
plasticity2d,0.75,cpg,fine_ms,9,1.696467399597168,0.002813249059407406,0.002857612858406263,5,5
plasticity2d,0.75,cpg,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.75,cpg,sampled_export_ms,9,0.08012652397155762,0.002596075346682464,0.0033792140946497583,5,5
plasticity2d,0.75,cpg,reconstruction_original_ms,9,25.26506417327457,0.3299966669025985,0.37730620176973667,5,5
plasticity2d,0.75,cpg,full_export_original_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.75,cpg,reconstruction_fast_ms,9,0.47867877615822685,0.01126276918275787,0.0133913893302081,5,5
plasticity2d,0.75,cpg,full_export_fast_ms,9,0.15028383996751574,0.022831475564774807,0.03243034910892696,5,5
plasticity2d,0.75,ca,coarse_ms,9,0.18253707223468357,0.0026885535565284668,0.002979323957371141,5,5
plasticity2d,0.75,ca,density_sampling_compensation_ms,9,0.22731473048528036,0.001707384224613735,0.003109391802469248,5,5
plasticity2d,0.75,ca,fine_ms,9,1.72330422533883,0.003617733688949662,0.005835053532298615,5,5
plasticity2d,0.75,ca,decode_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.75,ca,sampled_export_ms,9,0.08936441606945461,0.005606888483082282,0.00654140732618392,5,5
plasticity2d,0.75,ca,reconstruction_original_ms,9,25.23037824365828,0.38225187832318946,0.3142442355288397,5,5
plasticity2d,0.75,ca,full_export_original_ms,9,0.0,0.0,0.0,5,5
plasticity2d,0.75,ca,reconstruction_fast_ms,9,0.4804440670543247,0.012690484042972915,0.015944067275626136,5,5
plasticity2d,0.75,ca,full_export_fast_ms,9,0.15382435586717394,0.011991184719384285,0.013666732040043636,5,5
plasticity2d,1.0,full,coarse_ms,3,0.0,0.0,0.0,5,5
plasticity2d,1.0,full,density_sampling_compensation_ms,3,0.0,0.0,0.0,5,5
plasticity2d,1.0,full,fine_ms,3,1.9853711128234863,0.004235780292298046,0.004973741278692721,5,5
plasticity2d,1.0,full,decode_ms,3,0.0,0.0,0.0,5,5
plasticity2d,1.0,full,sampled_export_ms,3,0.07503579060236613,0.0024943463762813066,0.001665781652891535,5,5
plasticity2d,1.0,full,reconstruction_original_ms,3,0.007214148839314778,7.500086660455416e-06,0.0006022570571512252,5,5
plasticity2d,1.0,full,full_export_original_ms,3,0.0690758228302002,0.0008157906044613122,0.0013479409270471903,5,5
plasticity2d,1.0,full,reconstruction_fast_ms,3,0.006692111492156982,0.000103763880482636,0.00010467999452163863,5,5
plasticity2d,1.0,full,full_export_fast_ms,3,0.07072786490122478,0.002100500543959637,0.0014101773028203047,5,5
airfoil2d,0.375,uniform,coarse_ms,9,0.0,0.0,0.0,5,5
airfoil2d,0.375,uniform,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
airfoil2d,0.375,uniform,fine_ms,9,2.4257843693097434,0.006542216856416993,0.008678985091246769,5,5
airfoil2d,0.375,uniform,decode_ms,9,0.029169519742329914,0.0017977630345255146,0.003818163896925731,5,5
airfoil2d,0.375,uniform,sampled_export_ms,9,0.03392514255311754,0.0027962685864182132,0.0034340926761600742,5,5
airfoil2d,0.375,uniform,reconstruction_original_ms,9,0.07988197935952081,0.0014718084888620145,0.0033709586326637463,5,5
airfoil2d,0.375,uniform,full_export_original_ms,9,0.03687805599636502,0.0023306438051842273,0.002686219556918485,5,5
airfoil2d,0.375,uniform,reconstruction_fast_ms,9,0.04371007283528646,0.000976321761640301,0.0023689956483805563,5,5
airfoil2d,0.375,uniform,full_export_fast_ms,9,0.032064484225379095,0.0015519681790698789,0.002054287194548934,5,5
airfoil2d,0.375,pi,coarse_ms,9,0.0,0.0,0.0,5,5
airfoil2d,0.375,pi,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
airfoil2d,0.375,pi,fine_ms,9,2.5236997339460583,0.0023179509159470387,0.004182409740170216,5,5
airfoil2d,0.375,pi,decode_ms,9,0.028204752339257136,0.0022375186957871475,0.003907208749898642,5,5
airfoil2d,0.375,pi,sampled_export_ms,9,0.02872678968641493,0.0028539286103673772,0.00479213566177681,5,5
airfoil2d,0.375,pi,reconstruction_original_ms,9,0.07790972789128621,0.0011862964541428577,0.00292464820343569,5,5
airfoil2d,0.375,pi,full_export_original_ms,9,0.03216034836239285,0.0010291949281476948,0.0011423756561373835,5,5
airfoil2d,0.375,pi,reconstruction_fast_ms,9,0.043480098247528076,0.0012088770788448808,0.0029911957806856592,5,5
airfoil2d,0.375,pi,full_export_fast_ms,9,0.03158003091812134,0.00030190760192267557,0.0011608353661281632,5,5
airfoil2d,0.375,cpg,coarse_ms,9,1.3001355859968398,0.0013160629258847267,0.0024312856608329765,5,5
airfoil2d,0.375,cpg,density_sampling_compensation_ms,9,0.615191294087304,0.012458488750490116,0.005305381740381571,5,5
airfoil2d,0.375,cpg,fine_ms,9,2.51639187335968,0.002146255841930073,0.0040407111088424374,5,5
airfoil2d,0.375,cpg,decode_ms,9,0.026867787043253582,0.0015069789719094622,0.0020553415364451266,5,5
airfoil2d,0.375,cpg,sampled_export_ms,9,0.047480728891160756,0.0031477863412177265,0.003368904239013251,5,5
airfoil2d,0.375,cpg,reconstruction_original_ms,9,56.0352678100268,4.283427608095611,0.6394682414069972,5,5
airfoil2d,0.375,cpg,full_export_original_ms,9,0.0,0.0,0.0,5,5
airfoil2d,0.375,cpg,reconstruction_fast_ms,9,9.047155247794258,1.3377269683852295,0.05229213049345502,5,5
airfoil2d,0.375,cpg,full_export_fast_ms,9,0.07876571681764391,0.009247182681023657,0.014917137870305032,5,5
airfoil2d,0.375,ca,coarse_ms,9,0.22818843523661295,0.005316071436165939,0.007540432475289296,5,5
airfoil2d,0.375,ca,density_sampling_compensation_ms,9,0.38452959722942776,0.005096354313031517,0.004331981249292721,5,5
airfoil2d,0.375,ca,fine_ms,9,2.548703716860877,0.016818223759883396,0.03822210940838852,5,5
airfoil2d,0.375,ca,decode_ms,9,0.028228263060251873,0.0028553815275300896,0.003914742363103703,5,5
airfoil2d,0.375,ca,sampled_export_ms,9,0.055077837573157415,0.004867798014473455,0.0048928454982520115,5,5
airfoil2d,0.375,ca,reconstruction_original_ms,9,56.5684609942966,4.441565418843427,2.3543377214264565,5,5
airfoil2d,0.375,ca,full_export_original_ms,9,0.0,0.0,0.0,5,5
airfoil2d,0.375,ca,reconstruction_fast_ms,9,10.656075841850704,0.24297022342811359,0.03872943142339959,5,5
airfoil2d,0.375,ca,full_export_fast_ms,9,0.07636050383249919,0.012497136124514922,0.014837653353713572,5,5
airfoil2d,0.5,uniform,coarse_ms,9,0.0,0.0,0.0,5,5
airfoil2d,0.5,uniform,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
airfoil2d,0.5,uniform,fine_ms,9,3.029361698362562,0.00796833836304342,0.005121904206884051,5,5
airfoil2d,0.5,uniform,decode_ms,9,0.029957294464111328,0.004687229654381671,0.0036378027232591,5,5
airfoil2d,0.5,uniform,sampled_export_ms,9,0.03456092543072171,0.0036283440243024038,0.0031952287804707384,5,5
airfoil2d,0.5,uniform,reconstruction_original_ms,9,0.0791082779566447,0.002522673731202921,0.0019776368250659193,5,5
airfoil2d,0.5,uniform,full_export_original_ms,9,0.03697954946094089,0.0024363996768244304,0.0030282288848042446,5,5
airfoil2d,0.5,uniform,reconstruction_fast_ms,9,0.04411654339896308,0.0014369557674915319,0.002109350176204502,5,5
airfoil2d,0.5,uniform,full_export_fast_ms,9,0.03352314233779907,0.0017557985183309823,0.0029283100876358703,5,5
airfoil2d,0.5,pi,coarse_ms,9,0.0,0.0,0.0,5,5
airfoil2d,0.5,pi,density_sampling_compensation_ms,9,0.0,0.0,0.0,5,5
airfoil2d,0.5,pi,fine_ms,9,3.1624082061979504,0.003972437787262807,0.005222318637020495,5,5
airfoil2d,0.5,pi,decode_ms,9,0.027808712588416204,0.0038863301431216316,0.003545417402704857,5,5
airfoil2d,0.5,pi,sampled_export_ms,9,0.028663376967112224,0.0026323547604696533,0.0028292544722527757,5,5
airfoil2d,0.5,pi,reconstruction_original_ms,9,0.07688353459040324,0.0016161090765214078,0.0013821618009162977,5,5
airfoil2d,0.5,pi,full_export_original_ms,9,0.03259844250149197,0.0016448087940480307,0.0029087798849018777,5,5
airfoil2d,0.5,pi,reconstruction_fast_ms,9,0.043195982774098717,0.001269963647194938,0.0018475176527750412,5,5
airfoil2d,0.5,pi,full_export_fast_ms,9,0.0321366720729404,0.0014150714380170458,0.0017788150868079367,5,5
airfoil2d,0.5,cpg,coarse_ms,9,1.29989269706938,0.00236474254186839,0.0031649907939417647,5,5
airfoil2d,0.5,cpg,density_sampling_compensation_ms,9,0.6027279628647698,0.00600092815840238,0.004110749692668229,5,5
airfoil2d,0.5,cpg,fine_ms,9,3.1543340947892933,0.003764815811014976,0.0055547783528641145,5,5
airfoil2d,0.5,cpg,decode_ms,9,0.026769604947831895,0.0027828910703524444,0.002334698208486364,5,5
